STT,doi/PMID,Abstract/ Introduction,loại tạp chí,experiment,model,relation,display_relation,x_name ,x_type ,y_name,y_type,note,expert opinion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,38049626,Abstract,original article,in vivo,human,disease_protein,dysregulation,"CEROID LIPOFUSCINOSIS, NEURONAL, 2",disease,TPP1 activity,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,38049626,Abstract,original article,in vivo,human,disease_phenotype_positive,other,"CEROID LIPOFUSCINOSIS, NEURONAL, 2",disease,defective protein degradation,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,38049626,Abstract,original article,in vivo,human,drug_protein,other,rhTPP1,drug,TPP1,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,38049626,Abstract,original article,in vivo,human,drug_effect,other,rhTPP1,drug,slow retinal degeneration,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,38049626,Abstract,original article,in vivo,human,drug_effect,other,rhTPP1,drug,CLN2 associated retinal dystrophy,disease,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,38049626,Abstract,original article,in vivo,human,drug_effect,,rhTPP1,drug,bilateral progressive retinal thinning,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,38049626,Abstract,original article,in vivo,human,drug_effect,,rhTPP1,drug,retinal volume stable,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,38049626,Abstract,original article,in vivo,human,drug_effect,,rhTPP1,drug,retinal degeneration,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,38053925,Abstract,case report,other,human,disease_phenotype_positive,other,Juvenile CLN1 disease,disease,progressive psychomotor deterioration,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,38053925,Abstract,case report,other,human,disease_phenotype_positive,other,Juvenile CLN1 disease,disease,epilepsy,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,38053925,Abstract,case report,other,human,disease_phenotype_positive,other,Juvenile CLN1 disease,disease,ataxia,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,38053925,Abstract,case report,other,human,disease_phenotype_positive,other,Juvenile CLN1 disease,disease,visual impairment,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,38053925,Abstract,case report,other,human,disease_protein,mutation,Juvenile CLN1 disease,disease,PPT1,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,38053925,Abstract,case report,other,human,disease_protein,dysregulation,Juvenile CLN1 disease,disease,PPT1 enzyme activity,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,38053925,Abstract,case report,other,human,disease_disease,other,Juvenile CLN1 disease,disease,type II diabetes mellitus,disease,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,38053925,Abstract,case report,other,human,disease_phenotype_positive,other,Juvenile CLN1 disease,disease,learning disability,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,38053925,Abstract,case report,other,human,disease_phenotype_positive,other,Juvenile CLN1 disease,disease,retinitis pigmentosa,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,38053925,Abstract,case report,other,human,mutation_protein,other,PPT1,protein/gene,c.550 G>A,mutation,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,38053925,Abstract,case report,other,human,mutation_protein,other,PPT1,protein/gene,c.664 A>G,mutation,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,38053925,Abstract,case report,other,human,mutation_protein,other,PPT1,protein/gene,p. Glu184Lys,mutation,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,38053925,Abstract,case report,other,human,mutation_protein,other,PPT1,protein/gene,p.Lys216Glu,mutation,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,38055807,Abstract,original article,in vitro,other,disease_protein,mutation,"CEROID LIPOFUSCINOSIS, NEURONAL, 5",disease,CLN5 ,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,38055807,Abstract,original article,in vitro,other,protein_protein,enzyme,CLN5,protein/gene,cysteine palmitoyl thioesterase,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,38055807,Abstract,original article,in vitro,other,bioprocess_protein,enzyme,CLN5,protein/gene,cysteine palmitoyl thioesterase cysteine palmitoyl thioesterase S-depalmitoylation activity,biological_process,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,38101904,Abstract,original article,in vivo,human,disease_protein,mutation,"CEROID LIPOFUSCINOSIS, NEURONAL, 2",disease,TPP1,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,38101904,Abstract,original article,in vivo,human,disease_protein,dysregulation,"CEROID LIPOFUSCINOSIS, NEURONAL, 2",disease,TPP1 deficiency,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,38101904,Abstract,original article,in vivo,human,disease_phenotype_positive,other,"CEROID LIPOFUSCINOSIS, NEURONAL, 2",disease,neuronal cell death,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,38101904,Abstract,original article,in vivo,human,drug_protein,target,cerliponase alfa,drug,TPP1,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,38101904,Abstract,original article,in vivo,human,drug_effect,other,cerliponase alfa,drug,slowed language function decline,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,38101904,Abstract,original article,in vivo,human,drug_effect,other,cerliponase alfa,drug,slowed motor decline,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,38117343,Abstract,original article,"in vivo, in vitro",both,disease_phenotype_positive,other,neuronal ceroid lipofuscinosis,disease,childhood dementia,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,38141359,Abstract,original article,in vitro,human,exposure_bioprocess,enzyme,CLN5,protein/gene,lysosomal enzyme,molecular_function,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,38183037,Abstract,original article,in vivo,human,disease_protein,mutation,Juvenile CLN3 disease,disease,CLN3,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,38183037,Abstract,original article,in vivo,human,disease_phenotype_positive,dysregulation,Juvenile CLN3 disease,disease,ceroid lipofuscin accumulation,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,38183037,Abstract,original article,in vivo,human,disease_phenotype_positive,biomarker,Juvenile CLN3 disease,disease,mismatch negativity,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,38185715,Abstract,original article,in vitro,other,protein_protein,enzyme,CLN2,protein/gene,TPP1,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,38185715,Abstract,original article,in vitro,other,mutation_protein,mutation,TPP1,protein/gene,G475R,mutation,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,38185715,Abstract,original article,in vitro,other,mutation_protein,mutation,TPP1,protein/gene,G501C,mutation,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,38185715,Abstract,original article,in vitro,other,drug_effect,other,Gemfibrozil,drug,control hyperlipidemia,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,38193346,Abstract,original article,in vitro,other,disease_protein,mutation,adult-onset neuronal ceroid lipofuscinosis,disease,DNAJC5,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,38193346,Abstract,original article,in vitro,other,protein_protein,,DNAJC5,protein/gene,cysteine string protein α,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,38193346,Abstract,original article,in vitro,other,protein_protein,other,cysteine string protein α,protein/gene,Hsc70,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,38193346,Abstract,original article,in vitro,other,protein_protein,other,cysteine string protein α,protein/gene,SNAP-25,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,38193346,Abstract,original article,in vitro,other,protein_protein,other,cysteine string protein α,protein/gene,Syntaxin-binding protein 1,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,38193346,Abstract,original article,in vitro,other,protein_protein,other,cysteine string protein α,protein/gene,Munc18-1,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,38195117,Abstract,original article,"in vivo, in vitro",both,disease_protein,mutation,juvenile neuronal ceroid lipofuscinosis,disease,CLN3,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,38195117,Abstract,original article,in vitro,other,disease_phenotype_positive,other,Juvenile CLN3 disease,disease,hyposensitivity to abrupt light changes,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,38195117,Abstract,original article,in vitro,other,disease_phenotype_positive,other,Juvenile CLN3 disease,disease,hypersensitivity to pro-convulsive drugs,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,38195117,Abstract,original article,in vitro,other,disease_phenotype_positive,,Juvenile CLN3 disease,disease,glycerophosphodiesters accumulation ,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,38195117,Abstract,original article,in vitro,other,disease_phenotype_positive,,Juvenile CLN3 disease,disease,cholesteryl ester accumulation ,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,38195117,Abstract,original article,in vitro,other,disease_phenotype_positive,,Juvenile CLN3 disease,disease,decreased bis(monoacylglycero)phosphate species,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,38211816,Abstract,original article,in vivo,mice,disease_protein,mutation,Infantile CLN1 disease,disease,CLN1,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,38211816,Abstract,original article,in vivo,mice,disease_phenotype_positive,,Infantile CLN1 disease,disease,mTORC1 kinase hyperactivation,biological_process,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,38211816,Abstract,original article,in vivo,mice,bioprocess_protein,enzyme,PPT1,protein/gene, depalmitoylation of S-palmitoylated protein degradation,biological_process,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,38211816,Abstract,original article,in vivo,mice,bioprocess_bioprocess,enzyme,palmitoylation-depalmitoylation cycles,biological_process,endosomal trafficking,biological_process,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,38211816,Abstract,original article,in vivo,mice,bioprocess_bioprocess,other,mTORC1 kinase hyperactivation,biological_process,IGF1/PI3K/Akt-signaling,biological_process,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,38211816,Abstract,original article,in vivo,mice,bioprocess_bioprocess,other,IGF1/PI3K/Akt-signaling,biological_process,suppressed autophagy,biological_process,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,38211816,Abstract,original article,in vivo,mice,drug_bioprocess,,PI3K/Akt  inhibitor,drug,suppressed mTORC1 activation,biological_process,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,38211816,Abstract,original article,in vivo,mice,drug_bioprocess,,PI3K/Akt  inhibitor,drug,restored autophagy,biological_process,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,38211816,Abstract,original article,in vivo,mice,drug_effect,,PI3K/Akt  inhibitor,drug,ameliorated neurodegeneration,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,38242022,Abstract,"case report, review",other,human,disease_phenotype_positive,other,Neuronal Ceroid-Lipofuscinoses,disease,seizures,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,38242022,Abstract,"case report, review",other,human,disease_phenotype_positive,other,Neuronal Ceroid-Lipofuscinoses,disease,vision impairment,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,38242022,Abstract,"case report, review",other,human,disease_phenotype_positive,other,Neuronal Ceroid-Lipofuscinoses,disease,developmental regression,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,38242022,Abstract,"case report, review",other,human,disease_phenotype_positive,other,Neuronal Ceroid-Lipofuscinoses,disease,cognitive impairment,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,38242022,Abstract,"case report, review",other,human,disease_phenotype_positive,other,Neuronal Ceroid-Lipofuscinoses,disease,language impairment,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,38249738,"Abstract, Introduction",review,other,other,disease_protein,mutation,neuronal ceroid lipofuscinosis,disease,ATP13A2,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,38249738,"Abstract, Introduction",review,other,other,exposure_disease,other,"heavy metal toxicity (manganese, iron, zinc)",exposure,neurodegenerative conditions,disease,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,38249738,"Abstract, Introduction",review,other,other,molfunc_molfunc,dysregulation,ATP13A2 loss of function,molecular_function,heavy metal toxicity sensitivity,biological_process,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,38249738,"Abstract, Introduction",review,other,other,disease_phenotype_positive,other,neuronal ceroid lipofuscinosis,disease,seizures,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,38249738,"Abstract, Introduction",review,other,other,disease_phenotype_positive,other,neuronal ceroid lipofuscinosis,disease,visual impairments,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,38252341,Abstract,review,other,other,drug_bioprocess,target,antisense oligonucleotides,drug,RNA splicing modulation,biological_process,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,38252341,Abstract,review,other,other,drug_effect,other,antisense oligonucleotides,drug,correction of protein deficiency,biological_process,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,38252341,Abstract,review,other,other,drug_effect,target,milasen,drug,Batten disease,disease,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,38272448,Abstract,,other,other,disease_protein,mutation,CLN5 disease,disease,CLN5 gene,protein/gene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,38272448,Abstract,original article,other,other,disease_protein,mutation,CLN10 disease,disease,CTSD,protein/gene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,38272448,Abstract,original article,other,other,bioprocess_protein,other,CLN5,protein/gene,secretion,biological_process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,38272448,Abstract,original article,other,other,bioprocess_protein,other,CTSD,protein/gene,secretion,biological_process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,38272448,Abstract,original article,other,other,protein_protein,target,CLN5,protein/gene,ATG1,protein/gene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,38272448,Abstract,original article,other,other,protein_protein,target,CLN5,protein/gene,"ATG5,ATG9",protein/gene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,38341082,Abstract,case report,in vivo,human,disease_protein,dysregulation,"CEROID LIPOFUSCINOSIS, NEURONAL, 2",disease,TPP1,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,38341082,Abstract,case report,in vivo,human,disease_phenotype_positive,,"CEROID LIPOFUSCINOSIS, NEURONAL, 2",disease,psychomotor regression,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,38341082,Abstract,case report,in vivo,human,disease_phenotype_positive,,"CEROID LIPOFUSCINOSIS, NEURONAL, 2",disease,vision loss ,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,38341082,Abstract,case report,in vivo,human,disease_phenotype_positive,,"CEROID LIPOFUSCINOSIS, NEURONAL, 2",disease,blindness,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,38352418,Abstract,original article,"in vivo, in vitro",both,disease_phenotype_positive,,Neuronal ceroid cipofuscinosis type 6,disease,dementia,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,38352418,Abstract,original article,"in vivo, in vitro",both,disease_phenotype_positive,,Neuronal ceroid cipofuscinosis type 6,disease,seizures,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,38352418,Abstract,original article,"in vivo, in vitro",both,disease_phenotype_positive,,Neuronal ceroid cipofuscinosis type 6,disease,retinopathy,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,38352418,Abstract,original article,"in vivo, in vitro",both,bioprocess_protein,target,lysosomal protein trafficking,biological_process,CLN6,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,38352418,Abstract,original article,"in vivo, in vitro",both,exposure_bioprocess,dysregulation,Neuronal ceroid cipofuscinosis type 6,disease,lysosomal dysfunction,biological_process,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,38352418,Abstract,original article,"in vivo, in vitro",both,disease_protein,dysregulation,Neuronal ceroid cipofuscinosis type 6,disease,tripeptidyl peptidase-1,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,38368171,Abstract,original article,in vivo,other,phenotype_phenotype,,neuroinflammation,phenotype,neuropathic pain,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,38368171,Abstract,original article,in vivo,other,drug_effect,,ultrahigh frequency - transcutaneous electrical nerve stimulation,drug,neuropathic pain,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,38368171,Abstract,original article,in vivo,other,drug_effect,,ultrahigh frequency - transcutaneous electrical nerve stimulation,drug,reduced pain-related neuropeptides,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,38368171,Abstract,original article,in vivo,other,drug_effect,,ultrahigh frequency - transcutaneous electrical nerve stimulation,drug,reduced MEK,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,38368171,Abstract,original article,in vivo,other,drug_effect,,ultrahigh frequency - transcutaneous electrical nerve stimulation,drug,reduced c-Myc,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,38368171,Abstract,original article,in vivo,other,drug_effect,,ultrahigh frequency - transcutaneous electrical nerve stimulation,drug,reduced c-FOX,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,38368171,Abstract,original article,in vivo,other,drug_effect,,ultrahigh frequency - transcutaneous electrical nerve stimulation,drug,reduced COX2,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,38368171,Abstract,original article,in vivo,other,drug_effect,,ultrahigh frequency - transcutaneous electrical nerve stimulation,drug,reduced substance P,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,38368171,Abstract,original article,in vivo,other,drug_effect,,ultrahigh frequency - transcutaneous electrical nerve stimulation,drug,reduced c-FOX,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,38382230,Abstract,original article,other,human,disease_protein,mutation,progressive myoclonic epilepsy,disease,CLN6 protein,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,38382230,Abstract,original article,other,human,mutation_protein,other,CLN6,protein/gene,c.768 C>G (p.Asp256Glu),mutation,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,38382230,Abstract,original article,other,human,mutation_protein,other,CLN6,protein/gene,c.889 C>A (p.Pro297Thr),mutation,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,38382230,Abstract,original article,other,human,mutation_protein,other,CLN6,protein/gene,homozygous variant c.316dup,mutation,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,38397235,Abstract,original article,in vivo,other,disease_disease,,neurodegenerative disorder ,disease,Weimaraner disease,disease,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,38397235,Abstract,original article,in vivo,other,disease_protein,mutation,Weimaraner disease,disease,CNP protein,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,38397235,Abstract,original article,in vivo,other,disease_protein,dysregulation,Weimaraner disease,disease,CNPase,protein/gene,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,38397235,Abstract,original article,in vivo,other,disease_phenotype_positive,other,Weimaraner disease,disease,myelin abnormalities,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,38397235,Abstract,original article,in vivo,other,disease_phenotype_positive,other,Weimaraner disease,disease,neuroinflammation,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,38397235,Abstract,original article,in vivo,other,disease_phenotype_positive,other,Weimaraner disease,disease,brain atrophy,phenotype,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
