atc,UMLS_from_label,UMLS_from_meddra,side_effect_name
N05AH05,C0340865,C0340865,Anaphylactoid reaction
N05AH05,C0424000,C0424000,Suicidal ideation
N05AH05,C0520893,C0237849,Skin exfoliation
N05AH05,C0549622,C0549622,Sexual dysfunction
N05AH05,C0686347,C0686347,Tardive dyskinesia
N05AH05,C0747979,C0854082,Blood prolactin increased
N05AH05,C0919578,C0919578,Idiosyncratic drug reaction
N05AH05,C1522133,C0595930,Blood cholesterol increased
H05BX01,C0000737,C0687713,Gastrointestinal pain
H05BX01,C0000737,C0000737,Abdominal pain
H05BX01,C0002871,C0002871,Anaemia
H05BX01,C0002994,C0002994,Angioedema
H05BX01,C0003123,C0232462,Decreased appetite
H05BX01,C0003811,C0003811,Arrhythmia
H05BX01,C0003862,C0003862,Arthralgia
H05BX01,C0003862,C0948594,Musculoskeletal discomfort
H05BX01,C0004093,C0004093,Asthenia
H05BX01,C0005940,C0005940,Bone disorder
H05BX01,C0007097,C0006826,Neoplasm malignant
H05BX01,C0008031,C0008031,Chest pain
H05BX01,C0009450,C0009450,Infection
H05BX01,C0009806,C0009806,Constipation
H05BX01,C0010200,C0010200,Cough
H05BX01,C0011175,C0011175,Dehydration
H05BX01,C0011570,C0011570,Depression
H05BX01,C0011991,C0011991,Diarrhoea
H05BX01,C0012833,C0012833,Dizziness
H05BX01,C0013395,C0013395,Dyspepsia
H05BX01,C0013404,C0013404,Dyspnoea
H05BX01,C0015230,C0015230,Rash
H05BX01,C0015230,C0011603,Dermatitis
H05BX01,C0015672,C0015672,Fatigue
H05BX01,C0015967,C0015967,Body temperature increased
H05BX01,C0016658,C0016655,Multiple fractures
H05BX01,C0016658,C0016658,Fracture
H05BX01,C0017178,C0017178,Gastrointestinal disorder
H05BX01,C0017181,C0017181,Gastrointestinal haemorrhage
H05BX01,C0018681,C0018681,Headache
H05BX01,C0018801,C0018801,Cardiac failure
H05BX01,C0020437,C0020437,Hypercalcaemia
H05BX01,C0020517,C0020517,Hypersensitivity
H05BX01,C0020538,C0020538,Hypertension
H05BX01,C0020598,C0020598,Hypocalcaemia
H05BX01,C0020649,C0020649,Hypotension
H05BX01,C0021053,C0021053,Immune system disorder
H05BX01,C0026766,C0026766,Multi-organ failure
H05BX01,C0026821,C0037763,Muscle spasms
H05BX01,C0027497,C0027497,Nausea
H05BX01,C0027765,C0027765,Nervous system disorder
H05BX01,C0030196,C0030196,Pain in extremity
H05BX01,C0030554,C0030554,Paraesthesia
H05BX01,C0033774,C0033774,Pruritus
H05BX01,C0036572,C0036572,Convulsion
H05BX01,C0039621,C0039621,Tetany
H05BX01,C0040053,C0040053,Thrombosis
H05BX01,C0041912,C0041912,Upper respiratory tract infection
H05BX01,C0042109,C0042109,Urticaria
H05BX01,C0042963,C0042963,Vomiting
H05BX01,C0085612,C0085612,Ventricular arrhythmia
H05BX01,C0085649,C0085649,Oedema peripheral
H05BX01,C0162429,C0162429,Malnutrition
H05BX01,C0178298,C0037274,Skin disorder
H05BX01,C0221002,C0221002,Hyperparathyroidism primary
H05BX01,C0231528,C0231528,Myalgia
H05BX01,C1384494,C2939419,Metastatic neoplasm
H05BX01,C1561643,C0022661,Renal failure chronic
L01CA05,C0000731,C0000731,Abdominal distension
L01CA05,C0000737,C0687713,Gastrointestinal pain
L01CA05,C0000737,C0000737,Abdominal pain
L01CA05,C0000833,C0000833,Abscess
L01CA05,C0001122,C0001122,Acidosis
L01CA05,C0002170,C0002170,Alopecia
L01CA05,C0002871,C0002871,Anaemia
L01CA05,C0003123,C0232462,Decreased appetite
L01CA05,C0003467,C0003467,Anxiety
L01CA05,C0003862,C0003862,Arthralgia
L01CA05,C0003862,C0948594,Musculoskeletal discomfort
L01CA05,C0004093,C0004093,Asthenia
L01CA05,C0004604,C0004604,Back pain
L01CA05,C0004610,C0004610,Bacteraemia
L01CA05,C0004936,C0004936,Mental disorder
L01CA05,C0005758,C0005758,Blister
L01CA05,C0005758,C0085932,Dermatitis bullous
L01CA05,C0006145,C0006145,Breast disorder
L01CA05,C0006266,C0006266,Bronchospasm
L01CA05,C0006277,C0006277,Bronchitis
L01CA05,C0006826,C0006826,Neoplasm malignant
L01CA05,C0006840,C0006840,Candida infection
L01CA05,C0006849,C0006849,Oral candidiasis
L01CA05,C0007222,C0007222,Cardiovascular disorder
L01CA05,C0007859,C0007859,Neck pain
L01CA05,C0008031,C0008031,Chest pain
L01CA05,C0009377,C0009377,Colonic pseudo-obstruction
L01CA05,C0009450,C0009450,Infection
L01CA05,C0009676,C0009676,Confusional state
L01CA05,C0009676,C1443060,Feeling abnormal
L01CA05,C0009782,C0009782,Connective tissue disorder
L01CA05,C0009806,C0009806,Constipation
L01CA05,C0009917,C0009917,Muscle contracture
L01CA05,C0010200,C0010200,Cough
L01CA05,C0010692,C0403632,Cystitis noninfective
L01CA05,C0010692,C0010692,Cystitis
L01CA05,C0010692,C0232849,Bladder pain
L01CA05,C0010709,C0010709,Cyst
L01CA05,C0011168,C0011168,Dysphagia
L01CA05,C0011175,C0011175,Dehydration
L01CA05,C0011606,C0011606,Dermatitis exfoliative
L01CA05,C0011991,C0011991,Diarrhoea
L01CA05,C0012739,C0012739,Disseminated intravascular coagulation
L01CA05,C0012833,C0012833,Dizziness
L01CA05,C0013378,C0013378,Dysgeusia
L01CA05,C0013395,C0013395,Dyspepsia
L01CA05,C0013404,C0013404,Dyspnoea
L01CA05,C0013428,C0013428,Dysuria
L01CA05,C0013456,C0013456,Ear pain
L01CA05,C0013604,C0013604,Oedema
L01CA05,C0014130,C0014130,Endocrine disorder
L01CA05,C0014591,C0014591,Epistaxis
L01CA05,C0014724,C0014724,Eructation
L01CA05,C0014868,C0014868,Oesophagitis
L01CA05,C0015230,C0015230,Rash
L01CA05,C0015230,C0011603,Dermatitis
L01CA05,C0015376,C0015376,Extravasation
L01CA05,C0015397,C0015397,Eye disorder
L01CA05,C0015468,C0015468,Facial pain
L01CA05,C0015672,C0015672,Fatigue
L01CA05,C0015732,C0015732,Faecal incontinence
L01CA05,C0015967,C0015967,Body temperature increased
L01CA05,C0016199,C0016199,Flank pain
L01CA05,C0016204,C0016204,Flatulence
L01CA05,C0016242,C0016242,Vitreous floaters
L01CA05,C0016382,C0016382,Flushing
L01CA05,C0017152,C0017152,Gastritis
L01CA05,C0017178,C0017178,Gastrointestinal disorder
L01CA05,C0017565,C0017565,Gingival bleeding
L01CA05,C0017672,C0017672,Glossodynia
L01CA05,C0018099,C0018099,Gout
L01CA05,C0018621,C0018621,Seasonal allergy
L01CA05,C0018621,C1322281,Rhinitis seasonal
L01CA05,C0018681,C0018681,Headache
L01CA05,C0018799,C0018799,Cardiac disorder
L01CA05,C0018926,C0018926,Haematemesis
L01CA05,C0018939,C0018939,Blood disorder
L01CA05,C0018965,C0018965,Haematuria
L01CA05,C0019079,C0019079,Haemoptysis
L01CA05,C0019112,C0019112,Haemorrhoids
L01CA05,C0019372,C0019372,Herpes virus infection
L01CA05,C0019521,C0019521,Hiccups
L01CA05,C0020453,C0020453,Hyperaesthesia
L01CA05,C0020456,C0020456,Hyperglycaemia
L01CA05,C0020458,C0020458,Hyperhidrosis
L01CA05,C0020517,C0020517,Hypersensitivity
L01CA05,C0020538,C0020538,Hypertension
L01CA05,C0020580,C0020580,Hypoaesthesia
L01CA05,C0020615,C0020615,Hypoglycaemia
L01CA05,C0020625,C0020625,Hyponatraemia
L01CA05,C0020649,C0020649,Hypotension
L01CA05,C0020651,C0020651,Orthostatic hypotension
L01CA05,C0020678,C0020678,Hypotrichosis
L01CA05,C0020683,C0020683,Hypovolaemic shock
L01CA05,C0021053,C0021053,Immune system disorder
L01CA05,C0021141,C0021141,Inappropriate antidiuretic hormone secretion
L01CA05,C0021368,C0021368,Inflammation
L01CA05,C0021843,C0021843,Intestinal obstruction
L01CA05,C0022116,C0022116,Ischaemia
L01CA05,C0023380,C0023380,Lethargy
L01CA05,C0023530,C0023530,Leukopenia
L01CA05,C0024115,C0024115,Lung disorder
L01CA05,C0024236,C0024236,Lymphoedema
L01CA05,C0025061,C0025061,Mediastinal disorder
L01CA05,C0025222,C0025222,Melaena
L01CA05,C0026858,C0026858,Musculoskeletal pain
L01CA05,C0027051,C0027051,Myocardial infarction
L01CA05,C0027051,C0948089,Acute coronary syndrome
L01CA05,C0027339,C0027339,Nail disorder
L01CA05,C0027441,C0027441,Nasopharyngitis
L01CA05,C0027497,C0027497,Nausea
L01CA05,C0027651,C0027651,Neoplasm
L01CA05,C0027765,C0027765,Nervous system disorder
L01CA05,C0027796,C0027796,Neuralgia
L01CA05,C0027947,C0027947,Neutropenia
L01CA05,C0028081,C0028081,Night sweats
L01CA05,C0028734,C0028734,Nocturia
L01CA05,C0030193,C0030193,Pain
L01CA05,C0030196,C0030196,Pain in extremity
L01CA05,C0030252,C0030252,Palpitations
L01CA05,C0030305,C0030305,Pancreatitis
L01CA05,C0030312,C0030312,Pancytopenia
L01CA05,C0030446,C0030446,Ileus paralytic
L01CA05,C0030554,C0030554,Paraesthesia
L01CA05,C0030794,C0030794,Pelvic pain
L01CA05,C0031117,C0031117,Neuropathy peripheral
L01CA05,C0031542,C0031542,Phlebitis
L01CA05,C0032285,C0032285,Pneumonia
L01CA05,C0032584,C0032584,Polyp
L01CA05,C0033036,C0033036,Supraventricular extrasystoles
L01CA05,C0033774,C0033774,Pruritus
L01CA05,C0034063,C0034063,Pulmonary oedema
L01CA05,C0034065,C0034065,Pulmonary embolism
L01CA05,C0034150,C1368065,Vascular purpura
L01CA05,C0034150,C0034150,Purpura
L01CA05,C0034186,C0034186,Pyelonephritis
L01CA05,C0034886,C0034886,Proctalgia
L01CA05,C0035078,C0035078,Renal failure
L01CA05,C0035222,C0035222,Acute respiratory distress syndrome
L01CA05,C0036572,C0036572,Convulsion
L01CA05,C0036983,C0036983,Septic shock
L01CA05,C0037284,C0037284,Skin lesion
L01CA05,C0037763,C0037763,Muscle spasms
L01CA05,C0038354,C0038354,Gastric disorder
L01CA05,C0038362,C0038362,Stomatitis
L01CA05,C0039070,C0041657,Loss of consciousness
L01CA05,C0039070,C0036974,Shock
L01CA05,C0039070,C0039070,Syncope
L01CA05,C0039231,C0039231,Tachycardia
L01CA05,C0039239,C0039239,Sinus tachycardia
L01CA05,C0040034,C0040034,Thrombocytopenia
L01CA05,C0040046,C0040046,Thrombophlebitis
L01CA05,C0040264,C0040264,Tinnitus
L01CA05,C0040460,C0040460,Toothache
L01CA05,C0040822,C0040822,Tremor
L01CA05,C0041105,C0041105,Trismus
L01CA05,C0041834,C0041834,Erythema
L01CA05,C0041912,C0041912,Upper respiratory tract infection
L01CA05,C0042023,C0042023,Pollakiuria
L01CA05,C0042029,C0042029,Urinary tract infection
L01CA05,C0042035,C0042035,Micturition disorder
L01CA05,C0042075,C0041969,Urethral disorder
L01CA05,C0042075,C0042075,Urinary tract disorder
L01CA05,C0042109,C0042109,Urticaria
L01CA05,C0042373,C0042373,Angiopathy
L01CA05,C0042384,C0042384,Vasculitis
L01CA05,C0042420,C0700200,Presyncope
L01CA05,C0042487,C0042487,Venous thrombosis
L01CA05,C0042571,C0042571,Vertigo
L01CA05,C0042963,C0042963,Vomiting
L01CA05,C0043094,C0043094,Weight increased
L01CA05,C0043096,C0043096,Weight decreased
L01CA05,C0043241,C0043241,Wound infection
L01CA05,C0043352,C0043352,Dry mouth
L01CA05,C0085593,C0085593,Chills
L01CA05,C0085616,C0085616,Vasospasm
L01CA05,C0085631,C0085631,Agitation
L01CA05,C0085649,C0085649,Oedema peripheral
L01CA05,C0149745,C0149745,Mouth ulceration
L01CA05,C0149871,C0149871,Deep vein thrombosis
L01CA05,C0151313,C0151313,Peripheral sensory neuropathy
L01CA05,C0151683,C0151683,Neutrophil count increased
L01CA05,C0151723,C0151723,Hypomagnesaemia
L01CA05,C0151726,C0151726,Injection site hypersensitivity
L01CA05,C0151735,C0151735,Injection site reaction
L01CA05,C0151744,C0151744,Myocardial ischaemia
L01CA05,C0151786,C0151786,Muscular weakness
L01CA05,C0151825,C0151825,Bone pain
L01CA05,C0151828,C0151828,Injection site pain
L01CA05,C0151904,C0151904,Aspartate aminotransferase increased
L01CA05,C0151905,C0151905,Alanine aminotransferase increased
L01CA05,C0151908,C0151908,Dry skin
L01CA05,C0152169,C0152169,Renal colic
L01CA05,C0162298,C0162298,Joint stiffness
L01CA05,C0162429,C0162429,Malnutrition
L01CA05,C0178298,C0037274,Skin disorder
L01CA05,C0221150,C0221150,Odynophagia
L01CA05,C0221776,C0221776,Oral pain
L01CA05,C0231218,C0231218,Malaise
L01CA05,C0231218,C0234215,Discomfort
L01CA05,C0231218,C2047937,Ill-defined disorder
L01CA05,C0231528,C0231528,Myalgia
L01CA05,C0231807,C0231807,Dyspnoea exertional
L01CA05,C0232487,C0232487,Abdominal discomfort
L01CA05,C0232492,C0232492,Abdominal pain upper
L01CA05,C0232495,C0232495,Abdominal pain lower
L01CA05,C0232602,C0232602,Retching
L01CA05,C0232861,C0232861,Penile discharge
L01CA05,C0233407,C0233407,Disorientation
L01CA05,C0234632,C0234632,Visual acuity reduced
L01CA05,C0235025,C0027813,Neuritis
L01CA05,C0235025,C0235025,Peripheral motor neuropathy
L01CA05,C0235315,C0235315,Faeces discoloured
L01CA05,C0235329,C0235329,Small intestinal obstruction
L01CA05,C0235746,C0235746,Saliva altered
L01CA05,C0235874,C0235874,Condition aggravated
L01CA05,C0236000,C0236000,Pain in jaw
L01CA05,C0236068,C0236068,Swollen tongue
L01CA05,C0237849,C0237849,Skin exfoliation
L01CA05,C0239134,C0239134,Productive cough
L01CA05,C0239233,C0239233,Early satiety
L01CA05,C0239739,C0239739,Gingival pain
L01CA05,C0239783,C0239783,Groin pain
L01CA05,C0239981,C0239981,Hypoalbuminaemia
L01CA05,C0241136,C0241136,Pain of skin
L01CA05,C0242770,C0264383,Organising pneumonia
L01CA05,C0243026,C0243026,Sepsis
L01CA05,C0267792,C0267792,Hepatobiliary disease
L01CA05,C0277925,C0277925,Peripheral coldness
L01CA05,C0314719,C0314719,Dry eye
L01CA05,C0333355,C0333355,Mucosal inflammation
L01CA05,C0341164,C0341164,Gastric ulcer haemorrhage
L01CA05,C0344232,C0344232,Vision blurred
L01CA05,C0392196,C0392196,Injection site urticaria
L01CA05,C0399459,C0399459,Oral discomfort
L01CA05,C0426747,C0426747,Anal haemorrhage
L01CA05,C0438717,C0438717,Transaminases increased
L01CA05,C0475858,C0475858,Pruritus generalised
L01CA05,C0476280,C0476280,Musculoskeletal chest pain
L01CA05,C0476281,C0476281,Non-cardiac chest pain
L01CA05,C0497481,C0497481,Penile pain
L01CA05,C0521498,C0521498,Injection site irritation
L01CA05,C0521505,C0521505,Injection site dermatitis
L01CA05,C0521591,C0521591,Paraesthesia oral
L01CA05,C0521839,C0521839,Influenza like illness
L01CA05,C0522067,C0522067,Hepatic pain
L01CA05,C0522351,C0522351,Vertigo positional
L01CA05,C0542149,C0542149,Injection site phlebitis
L01CA05,C0546884,C0546884,Hypovolaemia
L01CA05,C0547030,C3665347,Visual impairment
L01CA05,C0549249,C0549249,Depressed level of consciousness
L01CA05,C0549249,C0150450,Altered state of consciousness
L01CA05,C0549567,C0549567,Pigmentation disorder
L01CA05,C0549567,C0151907,Skin discolouration
L01CA05,C0555724,C0555724,Lip dry
L01CA05,C0555971,C0555971,Oral infection
L01CA05,C0596240,C0596240,Cancer pain
L01CA05,C0600142,C0600142,Hot flush
L01CA05,C0600142,C0236075,Menopausal symptoms
L01CA05,C0600228,C0600228,Cardio-respiratory arrest
L01CA05,C0746883,C0746883,Febrile neutropenia
L01CA05,C0750876,C0750876,Phlebitis superficial
L01CA05,C0851341,C1384353,Infestation
L01CA05,C0851578,C0851578,Sleep disorder
L01CA05,C0852625,C0852625,Injection site erythema
L01CA05,C0852949,C0852949,Arterial disorder
L01CA05,C0853942,C0853942,Tongue blistering
L01CA05,C0854069,C0854069,Tumour pain
L01CA05,C0854453,C0854453,Escherichia sepsis
L01CA05,C0855335,C0855335,Electrocardiogram ST segment abnormal
L01CA05,C0857144,C0857144,Metastatic pain
L01CA05,C0858635,C0549373,Laryngeal pain
L01CA05,C0860239,C1619702,Device related infection
L01CA05,C0877153,C0877153,Neutropenic sepsis
L01CA05,C0877187,C0877187,Ureterostomy site discomfort
L01CA05,C0877365,C0877365,Infusion site erythema
L01CA05,C0917799,C0917799,Hypersomnia
L01CA05,C0917801,C0917801,Insomnia
L01CA05,C0919671,C0919671,Subileus
L01CA05,C0948525,C0948525,Musculoskeletal stiffness
L01CA05,C0948715,C0948715,Infusion related reaction
L01CA05,C1096035,C1096035,Infusion site pain
L01CA05,C1096460,C1096460,Infusion site phlebitis
L01CA05,C1167779,C1167779,Neutropenic infection
L01CA05,C1258215,C1258215,Ileus
L01CA05,C1290071,C0026636,Oral disorder
L01CA05,C1291078,C1291078,Epigastric discomfort
L01CA05,C1306577,C1306577,Death
L01CA05,C1510431,C1510431,Thrombophlebitis superficial
L01CA05,C1527344,C1527344,Dysphonia
L01CA05,C1527411,C1527411,Retinal vein thrombosis
L01CA05,C2364111,C2364111,Ageusia
L01CA05,C3160858,C3160858,Posterior reversible encephalopathy syndrome
A06AX03,C0000731,C0000731,Abdominal distension
A06AX03,C0000737,C0687713,Gastrointestinal pain
A06AX03,C0000737,C0000737,Abdominal pain
A06AX03,C0003123,C0232462,Decreased appetite
A06AX03,C0003467,C0003467,Anxiety
A06AX03,C0004093,C0004093,Asthenia
A06AX03,C0004936,C0004936,Mental disorder
A06AX03,C0009782,C0009782,Connective tissue disorder
A06AX03,C0010200,C0010200,Cough
A06AX03,C0011991,C0011991,Diarrhoea
A06AX03,C0012833,C0012833,Dizziness
A06AX03,C0013378,C0013378,Dysgeusia
A06AX03,C0013395,C0013395,Dyspepsia
A06AX03,C0013404,C0013404,Dyspnoea
A06AX03,C0013604,C0013604,Oedema
A06AX03,C0014724,C0014724,Eructation
A06AX03,C0015230,C0015230,Rash
A06AX03,C0015230,C0011603,Dermatitis
A06AX03,C0015672,C0015672,Fatigue
A06AX03,C0015732,C0015732,Faecal incontinence
A06AX03,C0016053,C0016053,Fibromyalgia
A06AX03,C0016204,C0016204,Flatulence
A06AX03,C0016807,C0559031,Functional gastrointestinal disorder
A06AX03,C0017152,C0017152,Gastritis
A06AX03,C0017168,C0017168,Gastrooesophageal reflux disease
A06AX03,C0017178,C0017178,Gastrointestinal disorder
A06AX03,C0018681,C0018681,Headache
A06AX03,C0020458,C0020458,Hyperhidrosis
A06AX03,C0020517,C0020517,Hypersensitivity
A06AX03,C0021400,C0021400,Influenza
A06AX03,C0023380,C0023380,Lethargy
A06AX03,C0025061,C0025061,Mediastinal disorder
A06AX03,C0026821,C0037763,Muscle spasms
A06AX03,C0027497,C0027497,Nausea
A06AX03,C0027765,C0027765,Nervous system disorder
A06AX03,C0030193,C0030193,Pain
A06AX03,C0030252,C0030252,Palpitations
A06AX03,C0038999,C0038999,Swelling
A06AX03,C0039070,C0041657,Loss of consciousness
A06AX03,C0039070,C0036974,Shock
A06AX03,C0039070,C0039070,Syncope
A06AX03,C0039231,C0039231,Tachycardia
A06AX03,C0040822,C0040822,Tremor
A06AX03,C0041834,C0041834,Erythema
A06AX03,C0042023,C0042023,Pollakiuria
A06AX03,C0042029,C0042029,Urinary tract infection
A06AX03,C0042963,C0042963,Vomiting
A06AX03,C0043094,C0043094,Weight increased
A06AX03,C0043352,C0043352,Dry mouth
A06AX03,C0085649,C0085649,Oedema peripheral
A06AX03,C0151904,C0151904,Aspartate aminotransferase increased
A06AX03,C0151905,C0151905,Alanine aminotransferase increased
A06AX03,C0152031,C0152031,Joint swelling
A06AX03,C0159066,C0159066,Abdominal rigidity
A06AX03,C0162429,C0162429,Malnutrition
A06AX03,C0162529,C0162529,Colitis ischaemic
A06AX03,C0178298,C0037274,Skin disorder
A06AX03,C0231218,C0231218,Malaise
A06AX03,C0231218,C0234215,Discomfort
A06AX03,C0231218,C1443060,Feeling abnormal
A06AX03,C0231218,C2047937,Ill-defined disorder
A06AX03,C0231528,C0231528,Myalgia
A06AX03,C0231528,C0948594,Musculoskeletal discomfort
A06AX03,C0232431,C0232431,Cold sweat
A06AX03,C0232487,C0232487,Abdominal discomfort
A06AX03,C0232498,C0232498,Abdominal tenderness
A06AX03,C0235710,C0008031,Chest pain
A06AX03,C0235710,C0235710,Chest discomfort
A06AX03,C0236071,C0236071,Throat tightness
A06AX03,C0239978,C0239978,Frequent bowel movements
A06AX03,C0267509,C0009806,Constipation
A06AX03,C0267596,C0267596,Rectal haemorrhage
A06AX03,C0278016,C0278016,Faeces hard
A06AX03,C0342579,C0342579,Electrolyte imbalance
A06AX03,C0426636,C0426636,Defaecation urgency
A06AX03,C0853761,C0853761,Blood potassium decreased
A06AX03,C0858635,C0549373,Laryngeal pain
L01XD03,C0005758,C0005758,Blister
L01XD03,C0005758,C0085932,Dermatitis bullous
L01XD03,C0007117,C0007117,Basal cell carcinoma
L01XD03,C0007137,C0007137,Squamous cell carcinoma
L01XD03,C0009450,C0009450,Infection
L01XD03,C0012833,C0012833,Dizziness
L01XD03,C0013595,C0013595,Eczema
L01XD03,C0013604,C0013604,Oedema
L01XD03,C0015230,C0015230,Rash
L01XD03,C0015230,C0011603,Dermatitis
L01XD03,C0015397,C0015397,Eye disorder
L01XD03,C0015672,C0015672,Fatigue
L01XD03,C0015672,C0004093,Asthenia
L01XD03,C0018681,C0018681,Headache
L01XD03,C0020517,C0020517,Hypersensitivity
L01XD03,C0022568,C0022568,Keratitis
L01XD03,C0027497,C0027497,Nausea
L01XD03,C0030193,C0030193,Pain
L01XD03,C0033774,C0033774,Pruritus
L01XD03,C0037278,C0037278,Skin infection
L01XD03,C0037299,C0037299,Skin ulcer
L01XD03,C0038999,C0038999,Swelling
L01XD03,C0041582,C0041582,Ulcer
L01XD03,C0041834,C0041834,Erythema
L01XD03,C0042109,C0042109,Urticaria
L01XD03,C0042907,C0042907,Vitreous detachment
L01XD03,C0085624,C0085624,Burning sensation
L01XD03,C0151827,C0151827,Eye pain
L01XD03,C0162285,C0162285,Eyelid oedema
L01XD03,C0162820,C0011616,Dermatitis contact
L01XD03,C0162830,C0162830,Photosensitivity reaction
L01XD03,C0162834,C0162834,Skin hyperpigmentation
L01XD03,C0205204,C0205204,Scab
L01XD03,C0234215,C0234215,Discomfort
L01XD03,C0235050,C0030554,Paraesthesia
L01XD03,C0235218,C0235218,Skin warm
L01XD03,C0235266,C0235266,Eye irritation
L01XD03,C0237849,C0237849,Skin exfoliation
L01XD03,C0241057,C0241057,Skin burning sensation
L01XD03,C0241136,C0241136,Pain of skin
L01XD03,C0241157,C0085641,Rash pustular
L01XD03,C0241166,C0241166,Skin tightness
L01XD03,C0271051,C0271051,Macular oedema
L01XD03,C0332563,C0332563,Papule
L01XD03,C0542571,C0542571,Face oedema
L01XD03,C0574741,C0852361,Skin haemorrhage
L01XD03,C0919599,C0919599,Application site eczema
L01XD03,C0948299,C0948299,Application site discharge
L01XD03,C1325847,C1325847,Sensitisation
C10AC04,C0000731,C0000731,Abdominal distension
C10AC04,C0000737,C0687713,Gastrointestinal pain
C10AC04,C0000737,C0000737,Abdominal pain
C10AC04,C0001339,C0001339,Pancreatitis acute
C10AC04,C0003507,C0003507,Aortic valve stenosis
C10AC04,C0004093,C0004093,Asthenia
C10AC04,C0004604,C0004604,Back pain
